app_id,name,visual_style,genre,release_year,positive_pct,owners_estimate,total_reviews,price_usd,is_free
201317,IndieGame_1317,Pixel Art,Simulation,2023,83.9,70945,3154,19.99,0
201318,IndieGame_1318,Pixel Art,Simulation,2016,76.6,33896,520,7.99,0
201319,IndieGame_1319,Hand-Drawn,Roguelike,2016,85.4,18596,949,0.0,1
201320,IndieGame_1320,Psychedelic,Horror,2018,83.3,58017,1843,12.99,0
201321,IndieGame_1321,Pixel Art,Puzzle,2017,86.7,18436,251,9.99,0
201322,IndieGame_1322,Minimalist,Roguelike,2024,68.6,39521,1948,2.99,0
201323,IndieGame_1323,Pixel Art,RPG,2018,86.2,25750,742,7.99,0
201324,IndieGame_1324,Hand-Drawn,Simulation,2025,81.4,139252,2091,12.99,0
201325,IndieGame_1325,Cartoon,Puzzle,2019,76.7,677510,28244,12.99,0
201326,IndieGame_1326,Realistic,Roguelike,2018,70.7,9438,509,7.99,0
201327,IndieGame_1327,Pixel Art,Puzzle,2023,76.5,9198,500,4.99,0
201328,IndieGame_1328,Hand-Drawn,Platformer,2022,93.9,61979,3587,19.99,0
201329,IndieGame_1329,Pixel Art,Adventure,2021,77.2,86616,4624,9.99,0
201330,IndieGame_1330,Hand-Drawn,Platformer,2021,70.8,93602,946,7.99,0
201331,IndieGame_1331,Minimalist,Action,2022,76.1,38046,1103,4.99,0
201332,IndieGame_1332,Pixel Art,Horror,2018,79.8,66812,3402,12.99,0
201333,IndieGame_1333,Pixel Art,Simulation,2025,90.3,132113,3740,4.99,0
201334,IndieGame_1334,Hand-Drawn,Puzzle,2025,88.0,250932,10056,2.99,0
201335,IndieGame_1335,Psychedelic,Roguelike,2022,64.5,3829,154,7.99,0
201336,IndieGame_1336,Voxel,Horror,2018,95.9,24406,689,4.99,0
201337,IndieGame_1337,Pixel Art,Adventure,2022,80.6,109861,6066,9.99,0
201338,IndieGame_1338,Realistic,Roguelike,2016,82.8,14955,525,0.99,0
201339,IndieGame_1339,Hand-Drawn,Simulation,2015,80.5,574827,19106,9.99,0
201340,IndieGame_1340,Hand-Drawn,Puzzle,2018,87.3,33588,2011,4.99,0
201341,IndieGame_1341,Realistic,Puzzle,2020,78.4,42824,1484,0.0,1
201342,IndieGame_1342,Psychedelic,Platformer,2024,85.2,77952,1474,0.99,0
201343,IndieGame_1343,Voxel,Adventure,2023,81.6,18691,666,14.99,0
201344,IndieGame_1344,Low Poly,Adventure,2023,83.7,6325,320,14.99,0
201345,IndieGame_1345,Hand-Drawn,Simulation,2020,78.8,43046,2102,4.99,0
201346,IndieGame_1346,Realistic,Puzzle,2019,64.3,154777,7650,12.99,0
201347,IndieGame_1347,Pixel Art,Horror,2020,81.3,56734,2575,9.99,0
201348,IndieGame_1348,Low Poly,Adventure,2025,84.3,21004,477,19.99,0
201349,IndieGame_1349,Hand-Drawn,Adventure,2016,79.8,218650,11611,4.99,0
201350,IndieGame_1350,Minimalist,Roguelike,2024,90.7,43704,2389,9.99,0
201351,IndieGame_1351,Pixel Art,Simulation,2021,92.5,46083,908,0.0,1
201352,IndieGame_1352,Pixel Art,Platformer,2020,68.8,101697,1680,7.99,0
201353,IndieGame_1353,Psychedelic,Roguelike,2023,64.6,100864,5928,19.99,0
201354,IndieGame_1354,Pixel Art,Roguelike,2021,76.6,1481347,79127,9.99,0
201355,IndieGame_1355,Low Poly,RPG,2024,78.1,156511,8555,4.99,0
201356,IndieGame_1356,Pixel Art,Action,2024,72.8,341879,18570,0.99,0
201357,IndieGame_1357,Pixel Art,RPG,2020,91.5,46316,1717,9.99,0
201358,IndieGame_1358,Pixel Art,Adventure,2019,82.2,24819,1050,9.99,0
201359,IndieGame_1359,Pixel Art,Puzzle,2021,78.4,91601,3413,4.99,0
201360,IndieGame_1360,Cartoon,Action,2024,61.6,88704,1114,19.99,0
201361,IndieGame_1361,Pixel Art,Action,2018,64.8,23299,1101,0.0,1
201362,IndieGame_1362,Voxel,Puzzle,2022,73.8,30791,1085,4.99,0
201363,IndieGame_1363,Low Poly,Action,2022,53.7,93655,3969,14.99,0
201364,IndieGame_1364,Hand-Drawn,Puzzle,2023,92.1,110956,3898,4.99,0
201365,IndieGame_1365,Low Poly,Action,2017,73.4,106228,3674,4.99,0
201366,IndieGame_1366,Low Poly,Roguelike,2022,100.0,82236,1528,9.99,0
201367,IndieGame_1367,Realistic,Horror,2024,93.1,24489,586,12.99,0
201368,IndieGame_1368,Pixel Art,Simulation,2017,76.2,45877,823,0.99,0
201369,IndieGame_1369,Hand-Drawn,Simulation,2018,80.9,17080,337,14.99,0
201370,IndieGame_1370,Cartoon,RPG,2025,86.0,664104,38948,12.99,0
201371,IndieGame_1371,Psychedelic,Roguelike,2018,90.0,40650,717,2.99,0
201372,IndieGame_1372,Cartoon,Action,2024,59.6,59554,1397,9.99,0
201373,IndieGame_1373,Hand-Drawn,Platformer,2021,64.1,23620,933,7.99,0
201374,IndieGame_1374,Realistic,Puzzle,2018,63.8,1524546,61757,7.99,0
201375,IndieGame_1375,Hand-Drawn,Roguelike,2024,87.8,19859,351,12.99,0
201376,IndieGame_1376,Hand-Drawn,Action,2020,87.0,43036,2138,19.99,0
201377,IndieGame_1377,Pixel Art,Simulation,2021,88.7,140001,6896,0.99,0
201378,IndieGame_1378,Low Poly,Simulation,2019,63.0,119187,2606,7.99,0
201379,IndieGame_1379,Pixel Art,Puzzle,2021,54.8,268317,6555,7.99,0
201380,IndieGame_1380,Hand-Drawn,Platformer,2017,90.6,630048,35849,4.99,0
201381,IndieGame_1381,Cartoon,Action,2020,67.7,143179,7342,4.99,0
201382,IndieGame_1382,Pixel Art,Action,2025,57.8,23936,1074,0.0,1
201383,IndieGame_1383,Pixel Art,Platformer,2018,79.5,62446,881,9.99,0
201384,IndieGame_1384,Pixel Art,Platformer,2022,85.9,122983,3801,7.99,0
201385,IndieGame_1385,Psychedelic,Platformer,2019,71.8,478545,18168,2.99,0
201386,IndieGame_1386,Low Poly,Simulation,2023,70.4,10838,209,12.99,0
201387,IndieGame_1387,Hand-Drawn,Puzzle,2017,80.4,304831,9879,12.99,0
201388,IndieGame_1388,Cartoon,Roguelike,2025,72.3,96796,3876,7.99,0
201389,IndieGame_1389,Cartoon,Horror,2020,62.5,213173,5621,4.99,0
201390,IndieGame_1390,Hand-Drawn,Platformer,2018,74.9,63705,3124,9.99,0
201391,IndieGame_1391,Minimalist,Puzzle,2016,85.2,23652,1230,4.99,0
201392,IndieGame_1392,Realistic,RPG,2017,73.2,110798,2900,4.99,0
201393,IndieGame_1393,Minimalist,Action,2021,81.7,142551,7403,12.99,0
201394,IndieGame_1394,Pixel Art,Action,2019,68.0,272903,4142,0.0,1
201395,IndieGame_1395,Cartoon,Horror,2023,74.2,76764,3983,0.99,0
201396,IndieGame_1396,Low Poly,Horror,2020,53.2,28237,498,0.0,1
201397,IndieGame_1397,Pixel Art,Adventure,2018,79.8,13093,185,2.99,0
201398,IndieGame_1398,Hand-Drawn,RPG,2022,96.3,192464,8100,0.0,1
201399,IndieGame_1399,Pixel Art,Roguelike,2022,63.3,141361,4749,19.99,0
201400,IndieGame_1400,Pixel Art,Horror,2017,72.1,26674,1477,4.99,0
201401,IndieGame_1401,Realistic,Platformer,2017,73.3,23579,663,2.99,0
201402,IndieGame_1402,Pixel Art,Platformer,2015,90.5,48547,1182,4.99,0
201403,IndieGame_1403,Hand-Drawn,Roguelike,2023,77.5,12147,425,14.99,0
201404,IndieGame_1404,Low Poly,Simulation,2022,68.1,21741,713,7.99,0
201405,IndieGame_1405,Pixel Art,RPG,2020,58.3,21803,593,4.99,0
201406,IndieGame_1406,Voxel,Platformer,2024,72.0,23164,1035,14.99,0
201407,IndieGame_1407,Pixel Art,Horror,2023,98.4,35030,1680,7.99,0
201408,IndieGame_1408,Pixel Art,Adventure,2021,80.8,12064,635,4.99,0
201409,IndieGame_1409,Pixel Art,Puzzle,2024,77.8,962717,56456,2.99,0
201410,IndieGame_1410,Pixel Art,Action,2018,81.2,382106,8915,4.99,0
201411,IndieGame_1411,Pixel Art,RPG,2017,77.9,33375,1528,4.99,0
201412,IndieGame_1412,Realistic,Action,2018,61.9,62400,1854,9.99,0
201413,IndieGame_1413,Voxel,Puzzle,2016,79.2,62711,2750,4.99,0
201414,IndieGame_1414,Pixel Art,RPG,2021,80.3,354941,11996,9.99,0
201415,IndieGame_1415,Minimalist,Horror,2024,80.2,24338,1452,0.0,1
201416,IndieGame_1416,Realistic,Puzzle,2015,60.2,166865,7750,2.99,0
201417,IndieGame_1417,Cartoon,Platformer,2017,89.0,40415,2328,7.99,0
201418,IndieGame_1418,Hand-Drawn,Roguelike,2020,88.6,14492,749,14.99,0
201419,IndieGame_1419,Pixel Art,Platformer,2024,72.5,202677,11176,4.99,0
201420,IndieGame_1420,Hand-Drawn,Horror,2019,92.0,338856,17187,9.99,0
201421,IndieGame_1421,Minimalist,Roguelike,2021,75.0,1450811,47815,4.99,0
201422,IndieGame_1422,Cartoon,Platformer,2016,68.2,18486,417,0.99,0
201423,IndieGame_1423,Pixel Art,Puzzle,2017,70.4,196636,5607,0.0,1
201424,IndieGame_1424,Hand-Drawn,Puzzle,2025,64.3,44031,484,4.99,0
201425,IndieGame_1425,Psychedelic,Puzzle,2025,77.7,102402,3706,2.99,0
201426,IndieGame_1426,Cartoon,Action,2015,57.7,13358,470,2.99,0
201427,IndieGame_1427,Voxel,Horror,2025,58.7,8350,302,12.99,0
201428,IndieGame_1428,Realistic,Puzzle,2022,49.2,17736,1041,0.0,1
201429,IndieGame_1429,Hand-Drawn,Platformer,2024,81.1,79156,4398,9.99,0
201430,IndieGame_1430,Low Poly,Adventure,2020,73.5,26873,486,4.99,0
201431,IndieGame_1431,Minimalist,Horror,2021,76.7,143344,4077,7.99,0
201432,IndieGame_1432,Pixel Art,Puzzle,2021,67.6,291466,9093,9.99,0
201433,IndieGame_1433,Low Poly,Adventure,2022,63.3,119096,3337,4.99,0
201434,IndieGame_1434,Minimalist,Roguelike,2017,84.6,453471,22639,4.99,0
201435,IndieGame_1435,Pixel Art,Platformer,2015,72.5,140000,5068,12.99,0
201436,IndieGame_1436,Realistic,Puzzle,2019,73.2,10447,403,14.99,0
201437,IndieGame_1437,Low Poly,Action,2022,66.1,297821,15680,2.99,0
201438,IndieGame_1438,Voxel,Action,2018,72.8,18382,924,0.99,0
201439,IndieGame_1439,Pixel Art,Roguelike,2022,91.0,253446,4209,14.99,0
201440,IndieGame_1440,Pixel Art,Adventure,2025,83.9,561792,25671,4.99,0
201441,IndieGame_1441,Low Poly,Simulation,2016,70.9,100330,3187,9.99,0
201442,IndieGame_1442,Pixel Art,Action,2022,80.6,14115,349,4.99,0
201443,IndieGame_1443,Minimalist,Horror,2020,77.6,21596,269,0.99,0
201444,IndieGame_1444,Realistic,Action,2024,70.1,220072,7562,9.99,0
201445,IndieGame_1445,Pixel Art,Action,2017,74.7,69387,1927,7.99,0
201446,IndieGame_1446,Low Poly,Platformer,2022,73.4,63811,1440,2.99,0
201447,IndieGame_1447,Low Poly,Action,2023,77.1,144175,6449,7.99,0
201448,IndieGame_1448,Hand-Drawn,RPG,2024,72.1,166044,8048,12.99,0
201449,IndieGame_1449,Psychedelic,Puzzle,2022,62.8,55893,1243,9.99,0
201450,IndieGame_1450,Cartoon,Roguelike,2021,62.1,60722,757,0.99,0
201451,IndieGame_1451,Minimalist,Action,2022,64.0,44664,2342,9.99,0
201452,IndieGame_1452,Minimalist,Simulation,2024,67.8,181974,1910,9.99,0
201453,IndieGame_1453,Hand-Drawn,Horror,2021,83.6,139903,7954,12.99,0
201454,IndieGame_1454,Psychedelic,Simulation,2015,64.1,29374,1215,9.99,0
201455,IndieGame_1455,Minimalist,Action,2024,85.1,238155,6214,2.99,0
201456,IndieGame_1456,Realistic,Action,2022,70.3,38544,860,9.99,0
201457,IndieGame_1457,Cartoon,RPG,2022,56.3,28070,293,9.99,0
201458,IndieGame_1458,Pixel Art,Action,2018,84.5,34188,744,0.0,1
201459,IndieGame_1459,Cartoon,Action,2022,84.1,24100,406,7.99,0
201460,IndieGame_1460,Pixel Art,Puzzle,2020,68.1,61298,2489,4.99,0
201461,IndieGame_1461,Hand-Drawn,Simulation,2022,86.2,316440,5799,9.99,0
201462,IndieGame_1462,Hand-Drawn,RPG,2017,73.4,27400,998,2.99,0
201463,IndieGame_1463,Voxel,Simulation,2022,72.0,47644,1882,9.99,0
201464,IndieGame_1464,Cartoon,RPG,2025,63.4,35469,883,14.99,0
201465,IndieGame_1465,Minimalist,Simulation,2016,62.1,47561,558,12.99,0
201466,IndieGame_1466,Realistic,Action,2025,66.2,7349,87,14.99,0
201467,IndieGame_1467,Low Poly,Simulation,2020,73.8,44513,503,19.99,0
201468,IndieGame_1468,Psychedelic,Simulation,2024,69.0,31703,1488,0.0,1
201469,IndieGame_1469,Hand-Drawn,RPG,2023,70.2,137690,3566,9.99,0
201470,IndieGame_1470,Hand-Drawn,Roguelike,2021,78.0,94123,4688,7.99,0
201471,IndieGame_1471,Pixel Art,Adventure,2023,80.7,20177,637,14.99,0
201472,IndieGame_1472,Realistic,RPG,2024,69.6,165289,5396,4.99,0
201473,IndieGame_1473,Realistic,RPG,2020,71.8,57917,2064,19.99,0
201474,IndieGame_1474,Hand-Drawn,RPG,2019,75.3,91353,4170,9.99,0
201475,IndieGame_1475,Pixel Art,Platformer,2022,89.7,84068,1990,12.99,0
201476,IndieGame_1476,Cartoon,Roguelike,2023,64.2,41904,673,0.99,0
201477,IndieGame_1477,Pixel Art,Platformer,2023,82.9,110389,4173,2.99,0
201478,IndieGame_1478,Minimalist,Platformer,2023,91.8,115018,3030,12.99,0
201479,IndieGame_1479,Voxel,RPG,2020,75.8,4670,150,0.0,1
201480,IndieGame_1480,Hand-Drawn,Adventure,2023,80.0,37718,1597,12.99,0
201481,IndieGame_1481,Pixel Art,RPG,2017,72.7,62596,2172,0.0,1
201482,IndieGame_1482,Minimalist,Action,2021,90.4,88392,3625,9.99,0
201483,IndieGame_1483,Cartoon,Adventure,2015,61.8,326582,12152,4.99,0
201484,IndieGame_1484,Low Poly,Platformer,2019,65.3,22973,1079,9.99,0
201485,IndieGame_1485,Voxel,Horror,2019,67.0,20905,946,9.99,0
201486,IndieGame_1486,Pixel Art,Simulation,2020,90.4,45952,1686,4.99,0
201487,IndieGame_1487,Low Poly,Simulation,2022,78.8,22167,974,0.99,0
201488,IndieGame_1488,Minimalist,Roguelike,2020,70.3,42852,2300,0.0,1
201489,IndieGame_1489,Cartoon,Horror,2020,72.9,196698,6218,9.99,0
201490,IndieGame_1490,Pixel Art,Puzzle,2018,71.9,23999,735,7.99,0
201491,IndieGame_1491,Cartoon,Roguelike,2020,68.9,130332,6283,12.99,0
201492,IndieGame_1492,Low Poly,Adventure,2018,84.8,7524,294,7.99,0
201493,IndieGame_1493,Hand-Drawn,Platformer,2016,68.3,36710,497,7.99,0
201494,IndieGame_1494,Pixel Art,Adventure,2022,94.1,57240,3125,7.99,0
201495,IndieGame_1495,Cartoon,Adventure,2022,84.3,582040,6716,0.0,1
201496,IndieGame_1496,Pixel Art,Simulation,2022,88.9,61123,2898,4.99,0
201497,IndieGame_1497,Pixel Art,RPG,2020,73.4,6056,290,19.99,0
201498,IndieGame_1498,Pixel Art,Action,2020,76.5,7721,445,14.99,0
201499,IndieGame_1499,Cartoon,Puzzle,2024,61.7,81251,1032,4.99,0
